Country,Symptom,Gender,Condition,0-30,30-60,>60,0-30-per,30-60-per,>60-per
Thailand,headache,M,H,153,825,111,14.04958678,75.75757576,10.19283747
Thailand,headache,M,D,0,1,0,0,100,0
Thailand,headache,F,H,142,820,119,13.1359852,75.85568918,11.00832562
Thailand,headache,F,D,1,0,0,100,0,0
Thailand,headache,T,H,295,1645,230,13.59447005,75.80645161,10.59907834
Thailand,headache,T,D,1,1,0,50,50,0
Thailand,infections,M,H,0,0,0,0,0,0
Thailand,infections,M,D,0,0,0,0,0,0
Thailand,infections,F,H,0,0,0,0,0,0
Thailand,infections,F,D,0,0,0,0,0,0
Thailand,infections,T,H,0,0,0,0,0,0
Thailand,infections,T,D,0,0,0,0,0,0
Thailand,laceration,M,H,80,400,54,14.98127341,74.90636704,10.11235955
Thailand,laceration,M,D,0,1,0,0,100,0
Thailand,laceration,F,H,79,395,57,14.87758945,74.38794727,10.73446328
Thailand,laceration,F,D,0,0,0,0,0,0
Thailand,laceration,T,H,159,795,111,14.92957746,74.64788732,10.42253521
Thailand,laceration,T,D,0,1,0,0,100,0
Thailand,migraine,M,H,3,52,8,4.761904762,82.53968254,12.6984127
Thailand,migraine,M,D,0,0,0,0,0,0
Thailand,migraine,F,H,6,64,11,7.407407407,79.01234568,13.58024691
Thailand,migraine,F,D,0,0,0,0,0,0
Thailand,migraine,T,H,9,116,19,6.25,80.55555556,13.19444444
Thailand,migraine,T,D,0,0,0,0,0,0
Thailand,pregnant,M,H,0,0,0,0,0,0
Thailand,pregnant,M,D,0,0,0,0,0,0
Thailand,pregnant,F,H,4,48,2,7.407407407,88.88888889,3.703703704
Thailand,pregnant,F,D,0,0,0,0,0,0
Thailand,pregnant,T,H,4,48,2,7.407407407,88.88888889,3.703703704
Thailand,pregnant,T,D,0,0,0,0,0,0
Thailand,rash,M,H,0,0,0,0,0,0
Thailand,rash,M,D,0,0,0,0,0,0
Thailand,rash,F,H,0,0,0,0,0,0
Thailand,rash,F,D,0,0,0,0,0,0
Thailand,rash,T,H,0,0,0,0,0,0
Thailand,rash,T,D,0,0,0,0,0,0
Thailand,urinate,M,H,101,481,58,15.78125,75.15625,9.0625
Thailand,urinate,M,D,0,0,0,0,0,0
Thailand,urinate,F,H,99,443,74,16.07142857,71.91558442,12.01298701
Thailand,urinate,F,D,0,1,0,0,100,0
Thailand,urinate,T,H,200,924,132,15.92356688,73.56687898,10.50955414
Thailand,urinate,T,D,0,1,0,0,100,0
Thailand,vaginal,M,H,0,0,0,0,0,0
Thailand,vaginal,M,D,0,0,0,0,0,0
Thailand,vaginal,F,H,10,30,0,25,75,0
Thailand,vaginal,F,D,0,0,0,0,0,0
Thailand,vaginal,T,H,10,30,0,25,75,0
Thailand,vaginal,T,D,0,0,0,0,0,0
Thailand,vision,M,H,54,340,54,12.05357143,75.89285714,12.05357143
Thailand,vision,M,D,0,1,0,0,100,0
Thailand,vision,F,H,54,305,47,13.30049261,75.12315271,11.57635468
Thailand,vision,F,D,0,1,0,0,100,0
Thailand,vision,T,H,108,645,101,12.64637002,75.52693208,11.82669789
Thailand,vision,T,D,0,2,0,0,100,0
Thailand,vomiting,M,H,334,1842,236,13.84742952,76.3681592,9.784411277
Thailand,vomiting,M,D,0,3,0,0,100,0
Thailand,vomiting,F,H,358,1805,217,15.04201681,75.84033613,9.117647059
Thailand,vomiting,F,D,0,0,0,0,0,0
Thailand,vomiting,T,H,692,3647,453,14.44073456,76.10601002,9.453255426
Thailand,vomiting,T,D,0,3,0,0,100,0
Thailand,Heart Problems,M,H,64,329,46,14.5785877,74.94305239,10.47835991
Thailand,Heart Problems,M,D,0,1,0,0,100,0
Thailand,Heart Problems,F,H,77,321,55,16.99779249,70.86092715,12.14128035
Thailand,Heart Problems,F,D,0,0,0,0,0,0
Thailand,Heart Problems,T,H,141,650,101,15.80717489,72.86995516,11.32286996
Thailand,Heart Problems,T,D,0,1,0,0,100,0
Thailand,Vocal Problems,M,H,19,51,8,24.35897436,65.38461538,10.25641026
Thailand,Vocal Problems,M,D,0,0,0,0,0,0
Thailand,Vocal Problems,F,H,5,60,10,6.666666667,80,13.33333333
Thailand,Vocal Problems,F,D,0,0,0,0,0,0
Thailand,Vocal Problems,T,H,24,111,18,15.68627451,72.54901961,11.76470588
Thailand,Vocal Problems,T,D,0,0,0,0,0,0
Thailand,others,M,H,3218,16854,2215,14.43891058,75.62256024,9.938529187
Thailand,others,M,D,2,11,2,13.33333333,73.33333333,13.33333333
Thailand,others,F,H,3255,16410,2295,14.82240437,74.72677596,10.45081967
Thailand,others,F,D,4,23,1,14.28571429,82.14285714,3.571428571
Thailand,others,T,H,6473,33264,4510,14.6292404,75.17797817,10.19278143
Thailand,others,T,D,6,34,3,13.95348837,79.06976744,6.976744186
Turkey,abdominal pain,M,H,752,4603,446,12.96328219,79.34838821,7.688329598
Turkey,abdominal pain,M,D,0,4,0,0,100,0
Turkey,abdominal pain,F,H,763,4711,456,12.86677909,79.44350759,7.689713322
Turkey,abdominal pain,F,D,0,0,1,0,0,100
Turkey,abdominal pain,T,H,1515,9314,902,12.91450004,79.39647089,7.689029068
Turkey,abdominal pain,T,D,0,4,1,0,80,20
Turkey,abscess,M,H,28,200,19,11.33603239,80.97165992,7.692307692
Turkey,abscess,M,D,0,1,0,0,100,0
Turkey,abscess,F,H,29,193,9,12.55411255,83.54978355,3.896103896
Turkey,abscess,F,D,0,0,0,0,0,0
Turkey,abscess,T,H,57,393,28,11.92468619,82.21757322,5.857740586
Turkey,abscess,T,D,0,1,0,0,100,0
Turkey,injury,M,H,1414,9081,819,12.49779035,80.26339049,7.238819162
Turkey,injury,M,D,1,13,2,6.25,81.25,12.5
Turkey,injury,F,H,1386,8882,831,12.4876115,80.0252275,7.487161005
Turkey,injury,F,D,3,4,1,37.5,50,12.5
Turkey,injury,T,H,2800,17963,1650,12.49274974,80.1454513,7.361798956
Turkey,injury,T,D,4,17,3,16.66666667,70.83333333,12.5
Turkey,bleeding,M,H,468,3033,299,12.31578947,79.81578947,7.868421053
Turkey,bleeding,M,D,0,1,0,0,100,0
Turkey,bleeding,F,H,529,3145,271,13.40937896,79.72116603,6.869455006
Turkey,bleeding,F,D,1,2,0,33.33333333,66.66666667,0
Turkey,bleeding,T,H,997,6178,570,12.87282117,79.76759199,7.35958683
Turkey,bleeding,T,D,1,3,0,25,75,0
Turkey,body pain,M,H,4362,27248,2663,12.72721968,79.50281563,7.769964695
Turkey,body pain,M,D,6,28,2,16.66666667,77.77777778,5.555555556
Turkey,body pain,F,H,4327,27439,2631,12.57958543,79.7714917,7.648922871
Turkey,body pain,F,D,5,18,1,20.83333333,75,4.166666667
Turkey,body pain,T,H,8689,54687,5294,12.65326926,79.63739624,7.709334498
Turkey,body pain,T,D,11,46,3,18.33333333,76.66666667,5
Turkey,breathing,M,H,53,395,41,10.83844581,80.77709611,8.384458078
Turkey,breathing,M,D,0,0,0,0,0,0
Turkey,breathing,F,H,84,375,33,17.07317073,76.2195122,6.707317073
Turkey,breathing,F,D,0,1,0,0,100,0
Turkey,breathing,T,H,137,770,74,13.96534149,78.49133537,7.54332314
Turkey,breathing,T,D,0,1,0,0,100,0
Turkey,chest,M,H,0,0,0,0,0,0
Turkey,chest,M,D,0,0,0,0,0,0
Turkey,chest,F,H,0,0,0,0,0,0
Turkey,chest,F,D,0,0,0,0,0,0
Turkey,chest,T,H,0,0,0,0,0,0
Turkey,chest,T,D,0,0,0,0,0,0
Turkey,cough,M,H,533,3327,321,12.74814638,79.57426453,7.677589094
Turkey,cough,M,D,0,8,0,0,100,0
Turkey,cough,F,H,563,3386,341,13.12354312,78.92773893,7.948717949
Turkey,cough,F,D,1,1,0,50,50,0
Turkey,cough,T,H,1096,6713,662,12.93825995,79.24684217,7.814897887
Turkey,cough,T,D,1,9,0,10,90,0
Turkey,cramp,M,H,0,0,0,0,0,0
Turkey,cramp,M,D,0,0,0,0,0,0
Turkey,cramp,F,H,0,0,0,0,0,0
Turkey,cramp,F,D,0,0,0,0,0,0
Turkey,cramp,T,H,0,0,0,0,0,0
Turkey,cramp,T,D,0,0,0,0,0,0
Turkey,deficit,M,H,0,0,0,0,0,0
Turkey,deficit,M,D,0,0,0,0,0,0
Turkey,deficit,F,H,0,0,0,0,0,0
Turkey,deficit,F,D,0,0,0,0,0,0
Turkey,deficit,T,H,0,0,0,0,0,0
Turkey,deficit,T,D,0,0,0,0,0,0
Turkey,diabetic,M,H,0,0,0,0,0,0
Turkey,diabetic,M,D,0,0,0,0,0,0
Turkey,diabetic,F,H,0,0,0,0,0,0
Turkey,diabetic,F,D,0,0,0,0,0,0
Turkey,diabetic,T,H,0,0,0,0,0,0
Turkey,diabetic,T,D,0,0,0,0,0,0
Turkey,diarrhea,M,H,0,0,0,0,0,0
Turkey,diarrhea,M,D,0,0,0,0,0,0
Turkey,diarrhea,F,H,0,0,0,0,0,0
Turkey,diarrhea,F,D,0,0,0,0,0,0
Turkey,diarrhea,T,H,0,0,0,0,0,0
Turkey,diarrhea,T,D,0,0,0,0,0,0
Turkey,dizziness,M,H,180,1137,101,12.69393512,80.18335684,7.122708039
Turkey,dizziness,M,D,0,3,0,0,100,0
Turkey,dizziness,F,H,170,1202,105,11.5098172,81.38117806,7.109004739
Turkey,dizziness,F,D,0,0,0,0,0,0
Turkey,dizziness,T,H,350,2339,206,12.08981002,80.79447323,7.115716753
Turkey,dizziness,T,D,0,3,0,0,100,0
Turkey,fatigue,M,H,0,0,0,0,0,0
Turkey,fatigue,M,D,0,0,0,0,0,0
Turkey,fatigue,F,H,0,0,0,0,0,0
Turkey,fatigue,F,D,0,0,0,0,0,0
Turkey,fatigue,T,H,0,0,0,0,0,0
Turkey,fatigue,T,D,0,0,0,0,0,0
Turkey,fever,M,H,1558,9130,868,13.48217376,79.00657667,7.511249567
Turkey,fever,M,D,2,9,0,18.18181818,81.81818182,0
Turkey,fever,F,H,1447,9374,846,12.40250279,80.34627582,7.251221394
Turkey,fever,F,D,1,9,0,10,90,0
Turkey,fever,T,H,3005,18504,1714,12.939758,79.67962796,7.380614046
Turkey,fever,T,D,3,18,0,14.28571429,85.71428571,0
Turkey,headache,M,H,505,2835,282,13.94257316,78.27167311,7.785753727
Turkey,headache,M,D,2,1,0,66.66666667,33.33333333,0
Turkey,headache,F,H,459,3042,262,12.19771459,80.83975551,6.962529896
Turkey,headache,F,D,0,4,0,0,100,0
Turkey,headache,T,H,964,5877,544,13.0534868,79.5802302,7.366283006
Turkey,headache,T,D,2,5,0,28.57142857,71.42857143,0
Turkey,infections,M,H,0,0,0,0,0,0
Turkey,infections,M,D,0,0,0,0,0,0
Turkey,infections,F,H,0,0,0,0,0,0
Turkey,infections,F,D,0,0,0,0,0,0
Turkey,infections,T,H,0,0,0,0,0,0
Turkey,infections,T,D,0,0,0,0,0,0
Turkey,laceration,M,H,254,1488,150,13.42494715,78.64693446,7.928118393
Turkey,laceration,M,D,2,0,0,100,0,0
Turkey,laceration,F,H,248,1573,153,12.5633232,79.68591692,7.750759878
Turkey,laceration,F,D,0,1,0,0,100,0
Turkey,laceration,T,H,502,3061,303,12.98499741,79.17744439,7.8375582
Turkey,laceration,T,D,2,1,0,66.66666667,33.33333333,0
Turkey,migraine,M,H,36,180,28,14.75409836,73.7704918,11.47540984
Turkey,migraine,M,D,0,0,0,0,0,0
Turkey,migraine,F,H,26,170,44,10.83333333,70.83333333,18.33333333
Turkey,migraine,F,D,0,0,0,0,0,0
Turkey,migraine,T,H,62,350,72,12.80991736,72.31404959,14.87603306
Turkey,migraine,T,D,0,0,0,0,0,0
Turkey,pregnant,M,H,0,0,0,0,0,0
Turkey,pregnant,M,D,0,0,0,0,0,0
Turkey,pregnant,F,H,40,195,8,16.46090535,80.24691358,3.29218107
Turkey,pregnant,F,D,0,0,0,0,0,0
Turkey,pregnant,T,H,40,195,8,16.46090535,80.24691358,3.29218107
Turkey,pregnant,T,D,0,0,0,0,0,0
Turkey,rash,M,H,0,0,0,0,0,0
Turkey,rash,M,D,0,0,0,0,0,0
Turkey,rash,F,H,0,0,0,0,0,0
Turkey,rash,F,D,0,0,0,0,0,0
Turkey,rash,T,H,0,0,0,0,0,0
Turkey,rash,T,D,0,0,0,0,0,0
Turkey,urinate,M,H,245,1630,155,12.06896552,80.2955665,7.63546798
Turkey,urinate,M,D,0,0,0,0,0,0
Turkey,urinate,F,H,278,1603,159,13.62745098,78.57843137,7.794117647
Turkey,urinate,F,D,0,3,0,0,100,0
Turkey,urinate,T,H,523,3233,314,12.85012285,79.43488943,7.714987715
Turkey,urinate,T,D,0,3,0,0,100,0
Turkey,vaginal,M,H,0,0,0,0,0,0
Turkey,vaginal,M,D,0,0,0,0,0,0
Turkey,vaginal,F,H,42,102,0,29.16666667,70.83333333,0
Turkey,vaginal,F,D,0,0,0,0,0,0
Turkey,vaginal,T,H,42,102,0,29.16666667,70.83333333,0
Turkey,vaginal,T,D,0,0,0,0,0,0
Turkey,vision,M,H,182,1125,116,12.78988053,79.05832748,8.151791989
Turkey,vision,M,D,1,1,0,50,50,0
Turkey,vision,F,H,195,1130,111,13.57938719,78.6908078,7.729805014
Turkey,vision,F,D,1,1,0,50,50,0
Turkey,vision,T,H,377,2255,227,13.18642882,78.87373207,7.939839105
Turkey,vision,T,D,2,2,0,50,50,0
Turkey,vomiting,M,H,1080,6332,607,13.46801347,78.96246415,7.569522384
Turkey,vomiting,M,D,1,6,0,14.28571429,85.71428571,0
Turkey,vomiting,F,H,1004,6513,568,12.41805813,80.55658627,7.025355597
Turkey,vomiting,F,D,1,10,0,9.090909091,90.90909091,0
Turkey,vomiting,T,H,2084,12845,1175,12.94088425,79.76279185,7.296323895
Turkey,vomiting,T,D,2,16,0,11.11111111,88.88888889,0
Turkey,Heart Problems,M,H,175,1144,110,12.2463261,80.05598321,7.697690693
Turkey,Heart Problems,M,D,0,1,1,0,50,50
Turkey,Heart Problems,F,H,195,1137,115,13.47615757,78.57636489,7.94747754
Turkey,Heart Problems,F,D,0,0,0,0,0,0
Turkey,Heart Problems,T,H,370,2281,225,12.8650904,79.31154381,7.823365786
Turkey,Heart Problems,T,D,0,1,1,0,50,50
Turkey,Vocal Problems,M,H,36,173,24,15.45064378,74.24892704,10.30042918
Turkey,Vocal Problems,M,D,0,1,0,0,100,0
Turkey,Vocal Problems,F,H,31,182,16,13.5371179,79.47598253,6.986899563
Turkey,Vocal Problems,F,D,0,0,0,0,0,0
Turkey,Vocal Problems,T,H,67,355,40,14.5021645,76.83982684,8.658008658
Turkey,Vocal Problems,T,D,0,1,0,0,100,0
Turkey,others,M,H,9762,60985,5982,12.72269937,79.48103064,7.796269989
Turkey,others,M,D,8,56,7,11.26760563,78.87323944,9.85915493
Turkey,others,F,H,9683,60302,5793,12.77811502,79.57718599,7.644698989
Turkey,others,F,D,6,55,7,8.823529412,80.88235294,10.29411765
Turkey,others,T,H,19445,121287,11775,12.75023442,79.52880851,7.720957071
Turkey,others,T,D,14,111,14,10.07194245,79.85611511,10.07194245
Venezuela,abdominal pain,M,H,895,4442,663,14.91666667,74.03333333,11.05
Venezuela,abdominal pain,M,D,109,426,57,18.41216216,71.95945946,9.628378378
Venezuela,abdominal pain,F,H,938,4415,622,15.69874477,73.89121339,10.41004184
Venezuela,abdominal pain,F,D,84,420,55,15.02683363,75.13416816,9.838998211
Venezuela,abdominal pain,T,H,1833,8857,1285,15.30688935,73.96242171,10.73068894
Venezuela,abdominal pain,T,D,193,846,112,16.7680278,73.50130321,9.730668983
Venezuela,abscess,M,H,17,92,12,14.04958678,76.03305785,9.917355372
Venezuela,abscess,M,D,0,0,0,0,0,0
Venezuela,abscess,F,H,17,91,7,14.7826087,79.13043478,6.086956522
Venezuela,abscess,F,D,0,0,0,0,0,0
Venezuela,abscess,T,H,34,183,19,14.40677966,77.54237288,8.050847458
Venezuela,abscess,T,D,0,0,0,0,0,0
Venezuela,injury,M,H,634,3488,396,14.03275786,77.2023019,8.764940239
Venezuela,injury,M,D,7,23,6,19.44444444,63.88888889,16.66666667
Venezuela,injury,F,H,668,3486,461,14.47453954,75.53629469,9.989165764
Venezuela,injury,F,D,6,31,4,14.63414634,75.6097561,9.756097561
Venezuela,injury,T,H,1302,6974,857,14.25599474,76.36045111,9.383554144
Venezuela,injury,T,D,13,54,10,16.88311688,70.12987013,12.98701299
Venezuela,bleeding,M,H,365,1743,222,15.66523605,74.80686695,9.527896996
Venezuela,bleeding,M,D,16,94,11,13.2231405,77.68595041,9.090909091
Venezuela,bleeding,F,H,355,1744,244,15.15151515,74.4344857,10.41399915
Venezuela,bleeding,F,D,29,112,13,18.83116883,72.72727273,8.441558442
Venezuela,bleeding,T,H,720,3487,466,15.40766103,74.62015836,9.972180612
Venezuela,bleeding,T,D,45,206,24,16.36363636,74.90909091,8.727272727
Venezuela,body pain,M,H,2481,12821,1624,14.65792272,75.74737091,9.594706369
Venezuela,body pain,M,D,104,433,53,17.62711864,73.38983051,8.983050847
Venezuela,body pain,F,H,2514,12822,1588,14.85464429,75.76223115,9.383124557
Venezuela,body pain,F,D,97,384,60,17.9297597,70.97966728,11.09057301
Venezuela,body pain,T,H,4995,25643,3212,14.7562777,75.75480059,9.488921713
Venezuela,body pain,T,D,201,817,113,17.77188329,72.23695844,9.991158267
Venezuela,breathing,M,H,25,153,20,12.62626263,77.27272727,10.1010101
Venezuela,breathing,M,D,0,0,0,0,0,0
Venezuela,breathing,F,H,24,151,17,12.5,78.64583333,8.854166667
Venezuela,breathing,F,D,0,0,0,0,0,0
Venezuela,breathing,T,H,49,304,37,12.56410256,77.94871795,9.487179487
Venezuela,breathing,T,D,0,0,0,0,0,0
Venezuela,chest,M,H,0,0,0,0,0,0
Venezuela,chest,M,D,0,0,0,0,0,0
Venezuela,chest,F,H,0,0,0,0,0,0
Venezuela,chest,F,D,0,0,0,0,0,0
Venezuela,chest,T,H,0,0,0,0,0,0
Venezuela,chest,T,D,0,0,0,0,0,0
Venezuela,cough,M,H,239,1228,153,14.75308642,75.80246914,9.444444444
Venezuela,cough,M,D,0,2,0,0,100,0
Venezuela,cough,F,H,220,1248,157,13.53846154,76.8,9.661538462
Venezuela,cough,F,D,0,1,0,0,100,0
Venezuela,cough,T,H,459,2476,310,14.14483821,76.30200308,9.553158706
Venezuela,cough,T,D,0,3,0,0,100,0
Venezuela,cramp,M,H,0,0,0,0,0,0
Venezuela,cramp,M,D,0,0,0,0,0,0
Venezuela,cramp,F,H,0,0,0,0,0,0
Venezuela,cramp,F,D,0,0,0,0,0,0
Venezuela,cramp,T,H,0,0,0,0,0,0
Venezuela,cramp,T,D,0,0,0,0,0,0
Venezuela,deficit,M,H,0,0,0,0,0,0
Venezuela,deficit,M,D,0,0,0,0,0,0
Venezuela,deficit,F,H,0,0,0,0,0,0
Venezuela,deficit,F,D,0,0,0,0,0,0
Venezuela,deficit,T,H,0,0,0,0,0,0
Venezuela,deficit,T,D,0,0,0,0,0,0
Venezuela,diabetic,M,H,0,0,0,0,0,0
Venezuela,diabetic,M,D,0,0,0,0,0,0
Venezuela,diabetic,F,H,0,0,0,0,0,0
Venezuela,diabetic,F,D,0,0,0,0,0,0
Venezuela,diabetic,T,H,0,0,0,0,0,0
Venezuela,diabetic,T,D,0,0,0,0,0,0
Venezuela,diarrhea,M,H,0,0,0,0,0,0
Venezuela,diarrhea,M,D,0,0,0,0,0,0
Venezuela,diarrhea,F,H,0,0,0,0,0,0
Venezuela,diarrhea,F,D,0,0,0,0,0,0
Venezuela,diarrhea,T,H,0,0,0,0,0,0
Venezuela,diarrhea,T,D,0,0,0,0,0,0
Venezuela,dizziness,M,H,77,374,51,15.33864542,74.50199203,10.15936255
Venezuela,dizziness,M,D,0,0,0,0,0,0
Venezuela,dizziness,F,H,82,442,47,14.36077058,77.40805604,8.23117338
Venezuela,dizziness,F,D,0,2,0,0,100,0
Venezuela,dizziness,T,H,159,816,98,14.81826654,76.04846226,9.133271202
Venezuela,dizziness,T,D,0,2,0,0,100,0
Venezuela,fatigue,M,H,0,0,0,0,0,0
Venezuela,fatigue,M,D,0,0,0,0,0,0
Venezuela,fatigue,F,H,0,0,0,0,0,0
Venezuela,fatigue,F,D,0,0,0,0,0,0
Venezuela,fatigue,T,H,0,0,0,0,0,0
Venezuela,fatigue,T,D,0,0,0,0,0,0
Venezuela,fever,M,H,944,4491,595,15.65505804,74.47761194,9.867330017
Venezuela,fever,M,D,34,188,31,13.43873518,74.3083004,12.25296443
Venezuela,fever,F,H,909,4560,570,15.05216095,75.50919026,9.438648783
Venezuela,fever,F,D,37,162,22,16.74208145,73.30316742,9.954751131
Venezuela,fever,T,H,1853,9051,1165,15.3533847,74.99378573,9.652829563
Venezuela,fever,T,D,71,350,53,14.97890295,73.83966245,11.1814346
Venezuela,headache,M,H,242,1213,156,15.02172564,75.29484792,9.683426443
Venezuela,headache,M,D,1,17,1,5.263157895,89.47368421,5.263157895
Venezuela,headache,F,H,235,1166,157,15.08344031,74.83953787,10.07702182
Venezuela,headache,F,D,7,12,2,33.33333333,57.14285714,9.523809524
Venezuela,headache,T,H,477,2379,313,15.0520669,75.07100032,9.876932786
Venezuela,headache,T,D,8,29,3,20,72.5,7.5
Venezuela,infections,M,H,0,0,0,0,0,0
Venezuela,infections,M,D,0,0,0,0,0,0
Venezuela,infections,F,H,0,0,0,0,0,0
Venezuela,infections,F,D,0,0,0,0,0,0
Venezuela,infections,T,H,0,0,0,0,0,0
Venezuela,infections,T,D,0,0,0,0,0,0
Venezuela,laceration,M,H,107,555,60,14.8199446,76.86980609,8.310249307
Venezuela,laceration,M,D,1,0,0,100,0,0
Venezuela,laceration,F,H,102,567,66,13.87755102,77.14285714,8.979591837
Venezuela,laceration,F,D,0,0,0,0,0,0
Venezuela,laceration,T,H,209,1122,126,14.34454358,77.00754976,8.647906658
Venezuela,laceration,T,D,1,0,0,100,0,0
Venezuela,migraine,M,H,11,70,9,12.22222222,77.77777778,10
Venezuela,migraine,M,D,0,0,0,0,0,0
Venezuela,migraine,F,H,13,56,9,16.66666667,71.79487179,11.53846154
Venezuela,migraine,F,D,0,0,0,0,0,0
Venezuela,migraine,T,H,24,126,18,14.28571429,75,10.71428571
Venezuela,migraine,T,D,0,0,0,0,0,0
Venezuela,pregnant,M,H,0,0,0,0,0,0
Venezuela,pregnant,M,D,0,0,0,0,0,0
Venezuela,pregnant,F,H,17,78,3,17.34693878,79.59183673,3.06122449
Venezuela,pregnant,F,D,0,0,0,0,0,0
Venezuela,pregnant,T,H,17,78,3,17.34693878,79.59183673,3.06122449
Venezuela,pregnant,T,D,0,0,0,0,0,0
Venezuela,rash,M,H,0,0,0,0,0,0
Venezuela,rash,M,D,0,0,0,0,0,0
Venezuela,rash,F,H,0,0,0,0,0,0
Venezuela,rash,F,D,0,0,0,0,0,0
Venezuela,rash,T,H,0,0,0,0,0,0
Venezuela,rash,T,D,0,0,0,0,0,0
Venezuela,urinate,M,H,108,594,64,14.09921671,77.54569191,8.355091384
Venezuela,urinate,M,D,0,0,0,0,0,0
Venezuela,urinate,F,H,120,605,64,15.20912548,76.67934094,8.111533587
Venezuela,urinate,F,D,0,0,0,0,0,0
Venezuela,urinate,T,H,228,1199,128,14.66237942,77.10610932,8.231511254
Venezuela,urinate,T,D,0,0,0,0,0,0
Venezuela,vaginal,M,H,0,0,0,0,0,0
Venezuela,vaginal,M,D,0,0,0,0,0,0
Venezuela,vaginal,F,H,19,46,0,29.23076923,70.76923077,0
Venezuela,vaginal,F,D,0,2,0,0,100,0
Venezuela,vaginal,T,H,19,46,0,29.23076923,70.76923077,0
Venezuela,vaginal,T,D,0,2,0,0,100,0
Venezuela,vision,M,H,96,426,58,16.55172414,73.44827586,10
Venezuela,vision,M,D,0,0,0,0,0,0
Venezuela,vision,F,H,80,424,51,14.41441441,76.3963964,9.189189189
Venezuela,vision,F,D,0,0,0,0,0,0
Venezuela,vision,T,H,176,850,109,15.50660793,74.88986784,9.603524229
Venezuela,vision,T,D,0,0,0,0,0,0
Venezuela,vomiting,M,H,1258,5754,887,15.92606659,72.84466388,11.22926953
Venezuela,vomiting,M,D,114,538,90,15.3638814,72.50673854,12.12938005
Venezuela,vomiting,F,H,1256,6000,806,15.57926073,74.42322004,9.997519226
Venezuela,vomiting,F,D,110,529,78,15.34170153,73.77963738,10.87866109
Venezuela,vomiting,T,H,2514,11754,1693,15.7508928,73.64200238,10.60710482
Venezuela,vomiting,T,D,224,1067,168,15.35298149,73.13228239,11.51473612
Venezuela,Heart Problems,M,H,83,425,28,15.48507463,79.29104478,5.223880597
Venezuela,Heart Problems,M,D,0,0,0,0,0,0
Venezuela,Heart Problems,F,H,83,418,47,15.1459854,76.27737226,8.576642336
Venezuela,Heart Problems,F,D,0,0,0,0,0,0
Venezuela,Heart Problems,T,H,166,843,75,15.31365314,77.76752768,6.918819188
Venezuela,Heart Problems,T,D,0,0,0,0,0,0
Venezuela,Vocal Problems,M,H,25,87,10,20.49180328,71.31147541,8.196721311
Venezuela,Vocal Problems,M,D,0,0,0,0,0,0
Venezuela,Vocal Problems,F,H,16,63,8,18.3908046,72.4137931,9.195402299
Venezuela,Vocal Problems,F,D,0,0,0,0,0,0
Venezuela,Vocal Problems,T,H,41,150,18,19.61722488,71.77033493,8.612440191
Venezuela,Vocal Problems,T,D,0,0,0,0,0,0
Venezuela,others,M,H,4680,24058,2745,14.86516533,76.41584347,8.718991202
Venezuela,others,M,D,59,269,54,15.44502618,70.41884817,14.13612565
Venezuela,others,F,H,4659,23904,2883,14.81587483,76.01602748,9.168097691
Venezuela,others,F,D,67,294,47,16.42156863,72.05882353,11.51960784
Venezuela,others,T,H,9339,47962,5628,14.84053457,76.21605301,8.943412417
Venezuela,others,T,D,126,563,101,15.94936709,71.26582278,12.78481013
Yemen,abdominal pain,M,H,1888,9583,958,15.19028079,77.10193901,7.707780191
Yemen,abdominal pain,M,D,193,924,102,15.83264971,75.79983593,8.367514356
Yemen,abdominal pain,F,H,1952,9609,926,15.63225755,76.95203011,7.415712341
Yemen,abdominal pain,F,D,155,914,104,13.21398124,77.9198636,8.866155158
Yemen,abdominal pain,T,H,3840,19192,1884,15.41178359,77.02681008,7.561406325
Yemen,abdominal pain,T,D,348,1838,206,14.54849498,76.83946488,8.612040134
Yemen,abscess,M,H,28,140,14,15.38461538,76.92307692,7.692307692
Yemen,abscess,M,D,0,0,0,0,0,0
Yemen,abscess,F,H,27,150,12,14.28571429,79.36507937,6.349206349
Yemen,abscess,F,D,0,0,0,0,0,0
Yemen,abscess,T,H,55,290,26,14.82479784,78.1671159,7.008086253
Yemen,abscess,T,D,0,0,0,0,0,0
Yemen,injury,M,H,1375,7408,639,14.59350456,78.62449586,6.781999575
Yemen,injury,M,D,19,71,9,19.19191919,71.71717172,9.090909091
Yemen,injury,F,H,1365,7500,618,14.39417906,79.08889592,6.516925024
Yemen,injury,F,D,8,74,10,8.695652174,80.43478261,10.86956522
Yemen,injury,T,H,2740,14908,1257,14.49352023,78.85744512,6.649034647
Yemen,injury,T,D,27,145,19,14.13612565,75.91623037,9.947643979
Yemen,bleeding,M,H,705,3773,360,14.57213725,77.98677139,7.44109136
Yemen,bleeding,M,D,50,223,29,16.55629139,73.8410596,9.602649007
Yemen,bleeding,F,H,739,3917,350,14.76228526,78.24610467,6.991610068
Yemen,bleeding,F,D,46,208,29,16.25441696,73.49823322,10.24734982
Yemen,bleeding,T,H,1444,7690,710,14.66883381,78.11865095,7.212515238
Yemen,bleeding,T,D,96,431,58,16.41025641,73.67521368,9.914529915
Yemen,body pain,M,H,5142,27593,2571,14.56409675,78.15385487,7.282048377
Yemen,body pain,M,D,203,901,112,16.69407895,74.09539474,9.210526316
Yemen,body pain,F,H,5287,27437,2487,15.01519412,77.9216722,7.06313368
