COUNTRY,DATE,SYMPTOM,DEATHS
Turkey,5/22/2009,laceration,0
Turkey,5/22/2009,migraine,0
Turkey,5/22/2009,pregnant,0
Turkey,5/22/2009,rash,0
Turkey,5/22/2009,urinate,0
Turkey,5/22/2009,vaginal,0
Turkey,5/22/2009,vision,0
Turkey,5/22/2009,vomiting,0
Turkey,5/22/2009,Heart Problems,0
Turkey,5/22/2009,Vocal Problems,0
Turkey,5/22/2009,others,2
Turkey,5/23/2009,abdominal pain,0
Turkey,5/23/2009,abscess,0
Turkey,5/23/2009,injury,0
Turkey,5/23/2009,bleeding,0
Turkey,5/23/2009,body pain,1
Turkey,5/23/2009,breathing,0
Turkey,5/23/2009,chest,0
Turkey,5/23/2009,cough,0
Turkey,5/23/2009,cramp,0
Turkey,5/23/2009,deficit,0
Turkey,5/23/2009,diabetic,0
Turkey,5/23/2009,diarrhea,0
Turkey,5/23/2009,dizziness,0
Turkey,5/23/2009,fatigue,0
Turkey,5/23/2009,fever,0
Turkey,5/23/2009,headache,0
Turkey,5/23/2009,infections,0
Turkey,5/23/2009,laceration,0
Turkey,5/23/2009,migraine,0
Turkey,5/23/2009,pregnant,0
Turkey,5/23/2009,rash,0
Turkey,5/23/2009,urinate,0
Turkey,5/23/2009,vaginal,0
Turkey,5/23/2009,vision,0
Turkey,5/23/2009,vomiting,0
Turkey,5/23/2009,Heart Problems,0
Turkey,5/23/2009,Vocal Problems,0
Turkey,5/23/2009,others,3
Turkey,5/24/2009,abdominal pain,0
Turkey,5/24/2009,abscess,0
Turkey,5/24/2009,injury,1
Turkey,5/24/2009,bleeding,0
Turkey,5/24/2009,body pain,1
Turkey,5/24/2009,breathing,0
Turkey,5/24/2009,chest,0
Turkey,5/24/2009,cough,0
Turkey,5/24/2009,cramp,0
Turkey,5/24/2009,deficit,0
Turkey,5/24/2009,diabetic,0
Turkey,5/24/2009,diarrhea,0
Turkey,5/24/2009,dizziness,0
Turkey,5/24/2009,fatigue,0
Turkey,5/24/2009,fever,0
Turkey,5/24/2009,headache,1
Turkey,5/24/2009,infections,0
Turkey,5/24/2009,laceration,0
Turkey,5/24/2009,migraine,0
Turkey,5/24/2009,pregnant,0
Turkey,5/24/2009,rash,0
Turkey,5/24/2009,urinate,0
Turkey,5/24/2009,vaginal,0
Turkey,5/24/2009,vision,0
Turkey,5/24/2009,vomiting,0
Turkey,5/24/2009,Heart Problems,0
Turkey,5/24/2009,Vocal Problems,0
Turkey,5/24/2009,others,5
Turkey,5/25/2009,abdominal pain,0
Turkey,5/25/2009,abscess,0
Turkey,5/25/2009,injury,0
Turkey,5/25/2009,bleeding,0
Turkey,5/25/2009,body pain,1
Turkey,5/25/2009,breathing,0
Turkey,5/25/2009,chest,0
Turkey,5/25/2009,cough,0
Turkey,5/25/2009,cramp,0
Turkey,5/25/2009,deficit,0
Turkey,5/25/2009,diabetic,0
Turkey,5/25/2009,diarrhea,0
Turkey,5/25/2009,dizziness,0
Turkey,5/25/2009,fatigue,0
Turkey,5/25/2009,fever,2
Turkey,5/25/2009,headache,0
Turkey,5/25/2009,infections,0
Turkey,5/25/2009,laceration,0
Turkey,5/25/2009,migraine,0
Turkey,5/25/2009,pregnant,0
Turkey,5/25/2009,rash,0
Turkey,5/25/2009,urinate,0
Turkey,5/25/2009,vaginal,0
Turkey,5/25/2009,vision,0
Turkey,5/25/2009,vomiting,1
Turkey,5/25/2009,Heart Problems,0
Turkey,5/25/2009,Vocal Problems,0
Turkey,5/25/2009,others,1
Turkey,5/26/2009,abdominal pain,0
Turkey,5/26/2009,abscess,0
Turkey,5/26/2009,injury,0
Turkey,5/26/2009,bleeding,0
Turkey,5/26/2009,body pain,1
Turkey,5/26/2009,breathing,0
Turkey,5/26/2009,chest,0
Turkey,5/26/2009,cough,0
Turkey,5/26/2009,cramp,0
Turkey,5/26/2009,deficit,0
Turkey,5/26/2009,diabetic,0
Turkey,5/26/2009,diarrhea,0
Turkey,5/26/2009,dizziness,0
Turkey,5/26/2009,fatigue,0
Turkey,5/26/2009,fever,0
Turkey,5/26/2009,headache,0
Turkey,5/26/2009,infections,0
Turkey,5/26/2009,laceration,0
Turkey,5/26/2009,migraine,0
Turkey,5/26/2009,pregnant,0
Turkey,5/26/2009,rash,0
Turkey,5/26/2009,urinate,0
Turkey,5/26/2009,vaginal,0
Turkey,5/26/2009,vision,0
Turkey,5/26/2009,vomiting,0
Turkey,5/26/2009,Heart Problems,0
Turkey,5/26/2009,Vocal Problems,0
Turkey,5/26/2009,others,1
Turkey,5/27/2009,abdominal pain,0
Turkey,5/27/2009,abscess,0
Turkey,5/27/2009,injury,0
Turkey,5/27/2009,bleeding,0
Turkey,5/27/2009,body pain,1
Turkey,5/27/2009,breathing,0
Turkey,5/27/2009,chest,0
Turkey,5/27/2009,cough,0
Turkey,5/27/2009,cramp,0
Turkey,5/27/2009,deficit,0
Turkey,5/27/2009,diabetic,0
Turkey,5/27/2009,diarrhea,0
Turkey,5/27/2009,dizziness,0
Turkey,5/27/2009,fatigue,0
Turkey,5/27/2009,fever,1
Turkey,5/27/2009,headache,0
Turkey,5/27/2009,infections,0
Turkey,5/27/2009,laceration,0
Turkey,5/27/2009,migraine,0
Turkey,5/27/2009,pregnant,0
Turkey,5/27/2009,rash,0
Turkey,5/27/2009,urinate,0
Turkey,5/27/2009,vaginal,0
Turkey,5/27/2009,vision,0
Turkey,5/27/2009,vomiting,1
Turkey,5/27/2009,Heart Problems,0
Turkey,5/27/2009,Vocal Problems,0
Turkey,5/27/2009,others,0
Turkey,5/28/2009,abdominal pain,0
Turkey,5/28/2009,abscess,0
Turkey,5/28/2009,injury,0
Turkey,5/28/2009,bleeding,0
Turkey,5/28/2009,body pain,0
Turkey,5/28/2009,breathing,0
Turkey,5/28/2009,chest,0
Turkey,5/28/2009,cough,0
Turkey,5/28/2009,cramp,0
Turkey,5/28/2009,deficit,0
Turkey,5/28/2009,diabetic,0
Turkey,5/28/2009,diarrhea,0
Turkey,5/28/2009,dizziness,0
Turkey,5/28/2009,fatigue,0
Turkey,5/28/2009,fever,0
Turkey,5/28/2009,headache,0
Turkey,5/28/2009,infections,0
Turkey,5/28/2009,laceration,0
Turkey,5/28/2009,migraine,0
Turkey,5/28/2009,pregnant,0
Turkey,5/28/2009,rash,0
Turkey,5/28/2009,urinate,0
Turkey,5/28/2009,vaginal,0
Turkey,5/28/2009,vision,0
Turkey,5/28/2009,vomiting,1
Turkey,5/28/2009,Heart Problems,0
Turkey,5/28/2009,Vocal Problems,0
Turkey,5/28/2009,others,2
Turkey,5/29/2009,abdominal pain,0
Turkey,5/29/2009,abscess,0
Turkey,5/29/2009,injury,0
Turkey,5/29/2009,bleeding,0
Turkey,5/29/2009,body pain,1
Turkey,5/29/2009,breathing,0
Turkey,5/29/2009,chest,0
Turkey,5/29/2009,cough,0
Turkey,5/29/2009,cramp,0
Turkey,5/29/2009,deficit,0
Turkey,5/29/2009,diabetic,0
Turkey,5/29/2009,diarrhea,0
Turkey,5/29/2009,dizziness,0
Turkey,5/29/2009,fatigue,0
Turkey,5/29/2009,fever,0
Turkey,5/29/2009,headache,0
Turkey,5/29/2009,infections,0
Turkey,5/29/2009,laceration,0
Turkey,5/29/2009,migraine,0
Turkey,5/29/2009,pregnant,0
Turkey,5/29/2009,rash,0
Turkey,5/29/2009,urinate,0
Turkey,5/29/2009,vaginal,0
Turkey,5/29/2009,vision,0
Turkey,5/29/2009,vomiting,2
Turkey,5/29/2009,Heart Problems,0
Turkey,5/29/2009,Vocal Problems,0
Turkey,5/29/2009,others,2
Turkey,5/30/2009,abdominal pain,0
Turkey,5/30/2009,abscess,0
Turkey,5/30/2009,injury,1
Turkey,5/30/2009,bleeding,0
Turkey,5/30/2009,body pain,0
Turkey,5/30/2009,breathing,0
Turkey,5/30/2009,chest,0
Turkey,5/30/2009,cough,0
Turkey,5/30/2009,cramp,0
Turkey,5/30/2009,deficit,0
Turkey,5/30/2009,diabetic,0
Turkey,5/30/2009,diarrhea,0
Turkey,5/30/2009,dizziness,0
Turkey,5/30/2009,fatigue,0
Turkey,5/30/2009,fever,0
Turkey,5/30/2009,headache,0
Turkey,5/30/2009,infections,0
Turkey,5/30/2009,laceration,0
Turkey,5/30/2009,migraine,0
Turkey,5/30/2009,pregnant,0
Turkey,5/30/2009,rash,0
Turkey,5/30/2009,urinate,1
Turkey,5/30/2009,vaginal,0
Turkey,5/30/2009,vision,0
Turkey,5/30/2009,vomiting,0
Turkey,5/30/2009,Heart Problems,0
Turkey,5/30/2009,Vocal Problems,0
Turkey,5/30/2009,others,2
Turkey,5/31/2009,abdominal pain,1
Turkey,5/31/2009,abscess,0
Turkey,5/31/2009,injury,0
Turkey,5/31/2009,bleeding,0
Turkey,5/31/2009,body pain,1
Turkey,5/31/2009,breathing,0
Turkey,5/31/2009,chest,0
Turkey,5/31/2009,cough,0
Turkey,5/31/2009,cramp,0
Turkey,5/31/2009,deficit,0
Turkey,5/31/2009,diabetic,0
Turkey,5/31/2009,diarrhea,0
Turkey,5/31/2009,dizziness,0
Turkey,5/31/2009,fatigue,0
Turkey,5/31/2009,fever,0
Turkey,5/31/2009,headache,0
Turkey,5/31/2009,infections,0
Turkey,5/31/2009,laceration,0
Turkey,5/31/2009,migraine,0
Turkey,5/31/2009,pregnant,0
Turkey,5/31/2009,rash,0
Turkey,5/31/2009,urinate,0
Turkey,5/31/2009,vaginal,0
Turkey,5/31/2009,vision,0
Turkey,5/31/2009,vomiting,0
Turkey,5/31/2009,Heart Problems,0
Turkey,5/31/2009,Vocal Problems,0
Turkey,5/31/2009,others,2
Turkey,6/1/2009,abdominal pain,0
Turkey,6/1/2009,abscess,0
Turkey,6/1/2009,injury,0
Turkey,6/1/2009,bleeding,1
Turkey,6/1/2009,body pain,1
Turkey,6/1/2009,breathing,0
Turkey,6/1/2009,chest,0
Turkey,6/1/2009,cough,0
Turkey,6/1/2009,cramp,0
Turkey,6/1/2009,deficit,0
Turkey,6/1/2009,diabetic,0
Turkey,6/1/2009,diarrhea,0
Turkey,6/1/2009,dizziness,0
Turkey,6/1/2009,fatigue,0
Turkey,6/1/2009,fever,0
Turkey,6/1/2009,headache,0
Turkey,6/1/2009,infections,0
Turkey,6/1/2009,laceration,0
Turkey,6/1/2009,migraine,0
Turkey,6/1/2009,pregnant,0
Turkey,6/1/2009,rash,0
Turkey,6/1/2009,urinate,0
Turkey,6/1/2009,vaginal,0
Turkey,6/1/2009,vision,0
Turkey,6/1/2009,vomiting,0
Turkey,6/1/2009,Heart Problems,0
Turkey,6/1/2009,Vocal Problems,0
Turkey,6/1/2009,others,3
Turkey,6/2/2009,abdominal pain,1
Turkey,6/2/2009,abscess,0
Turkey,6/2/2009,injury,1
Turkey,6/2/2009,bleeding,0
Turkey,6/2/2009,body pain,2
Turkey,6/2/2009,breathing,0
Turkey,6/2/2009,chest,0
Turkey,6/2/2009,cough,0
Turkey,6/2/2009,cramp,0
Turkey,6/2/2009,deficit,0
Turkey,6/2/2009,diabetic,0
Turkey,6/2/2009,diarrhea,0
Turkey,6/2/2009,dizziness,0
Turkey,6/2/2009,fatigue,0
Turkey,6/2/2009,fever,0
Turkey,6/2/2009,headache,1
Turkey,6/2/2009,infections,0
Turkey,6/2/2009,laceration,0
Turkey,6/2/2009,migraine,0
Turkey,6/2/2009,pregnant,0
Turkey,6/2/2009,rash,0
Turkey,6/2/2009,urinate,0
Turkey,6/2/2009,vaginal,0
Turkey,6/2/2009,vision,0
Turkey,6/2/2009,vomiting,1
Turkey,6/2/2009,Heart Problems,0
Turkey,6/2/2009,Vocal Problems,0
Turkey,6/2/2009,others,1
Turkey,6/3/2009,abdominal pain,0
Turkey,6/3/2009,abscess,0
Turkey,6/3/2009,injury,1
Turkey,6/3/2009,bleeding,0
Turkey,6/3/2009,body pain,2
Turkey,6/3/2009,breathing,0
Turkey,6/3/2009,chest,0
Turkey,6/3/2009,cough,0
Turkey,6/3/2009,cramp,0
Turkey,6/3/2009,deficit,0
Turkey,6/3/2009,diabetic,0
Turkey,6/3/2009,diarrhea,0
Turkey,6/3/2009,dizziness,0
Turkey,6/3/2009,fatigue,0
Turkey,6/3/2009,fever,0
Turkey,6/3/2009,headache,0
Turkey,6/3/2009,infections,0
Turkey,6/3/2009,laceration,0
Turkey,6/3/2009,migraine,0
Turkey,6/3/2009,pregnant,0
Turkey,6/3/2009,rash,0
Turkey,6/3/2009,urinate,0
Turkey,6/3/2009,vaginal,0
Turkey,6/3/2009,vision,0
Turkey,6/3/2009,vomiting,0
Turkey,6/3/2009,Heart Problems,0
Turkey,6/3/2009,Vocal Problems,0
Turkey,6/3/2009,others,5
Turkey,6/4/2009,abdominal pain,1
Turkey,6/4/2009,abscess,0
Turkey,6/4/2009,injury,1
Turkey,6/4/2009,bleeding,0
Turkey,6/4/2009,body pain,2
Turkey,6/4/2009,breathing,0
Turkey,6/4/2009,chest,0
Turkey,6/4/2009,cough,0
Turkey,6/4/2009,cramp,0
Turkey,6/4/2009,deficit,0
Turkey,6/4/2009,diabetic,0
Turkey,6/4/2009,diarrhea,0
Turkey,6/4/2009,dizziness,0
Turkey,6/4/2009,fatigue,0
Turkey,6/4/2009,fever,0
Turkey,6/4/2009,headache,0
Turkey,6/4/2009,infections,0
Turkey,6/4/2009,laceration,0
Turkey,6/4/2009,migraine,0
Turkey,6/4/2009,pregnant,0
Turkey,6/4/2009,rash,0
Turkey,6/4/2009,urinate,0
Turkey,6/4/2009,vaginal,0
Turkey,6/4/2009,vision,0
Turkey,6/4/2009,vomiting,0
Turkey,6/4/2009,Heart Problems,0
Turkey,6/4/2009,Vocal Problems,0
Turkey,6/4/2009,others,1
Turkey,6/5/2009,abdominal pain,0
Turkey,6/5/2009,abscess,0
Turkey,6/5/2009,injury,1
Turkey,6/5/2009,bleeding,0
Turkey,6/5/2009,body pain,0
Turkey,6/5/2009,breathing,0
Turkey,6/5/2009,chest,0
Turkey,6/5/2009,cough,0
Turkey,6/5/2009,cramp,0
Turkey,6/5/2009,deficit,0
Turkey,6/5/2009,diabetic,0
Turkey,6/5/2009,diarrhea,0
Turkey,6/5/2009,dizziness,0
Turkey,6/5/2009,fatigue,0
Turkey,6/5/2009,fever,0
Turkey,6/5/2009,headache,0
Turkey,6/5/2009,infections,0
Turkey,6/5/2009,laceration,0
Turkey,6/5/2009,migraine,0
Turkey,6/5/2009,pregnant,0
Turkey,6/5/2009,rash,0
Turkey,6/5/2009,urinate,0
Turkey,6/5/2009,vaginal,0
Turkey,6/5/2009,vision,0
Turkey,6/5/2009,vomiting,0
Turkey,6/5/2009,Heart Problems,0
Turkey,6/5/2009,Vocal Problems,0
Turkey,6/5/2009,others,2
Turkey,6/6/2009,abdominal pain,0
Turkey,6/6/2009,abscess,0
Turkey,6/6/2009,injury,1
Turkey,6/6/2009,bleeding,0
Turkey,6/6/2009,body pain,0
Turkey,6/6/2009,breathing,0
Turkey,6/6/2009,chest,0
Turkey,6/6/2009,cough,1
Turkey,6/6/2009,cramp,0
Turkey,6/6/2009,deficit,0
Turkey,6/6/2009,diabetic,0
Turkey,6/6/2009,diarrhea,0
Turkey,6/6/2009,dizziness,0
Turkey,6/6/2009,fatigue,0
Turkey,6/6/2009,fever,0
Turkey,6/6/2009,headache,0
Turkey,6/6/2009,infections,0
Turkey,6/6/2009,laceration,0
Turkey,6/6/2009,migraine,0
Turkey,6/6/2009,pregnant,0
Turkey,6/6/2009,rash,0
Turkey,6/6/2009,urinate,0
Turkey,6/6/2009,vaginal,0
Turkey,6/6/2009,vision,0
Turkey,6/6/2009,vomiting,0
Turkey,6/6/2009,Heart Problems,0
Turkey,6/6/2009,Vocal Problems,0
Turkey,6/6/2009,others,5
Turkey,6/7/2009,abdominal pain,0
Turkey,6/7/2009,abscess,0
Turkey,6/7/2009,injury,2
Turkey,6/7/2009,bleeding,0
Turkey,6/7/2009,body pain,1
Turkey,6/7/2009,breathing,0
Turkey,6/7/2009,chest,0
Turkey,6/7/2009,cough,0
Turkey,6/7/2009,cramp,0
Turkey,6/7/2009,deficit,0
Turkey,6/7/2009,diabetic,0
Turkey,6/7/2009,diarrhea,0
Turkey,6/7/2009,dizziness,0
Turkey,6/7/2009,fatigue,0
Turkey,6/7/2009,fever,0
Turkey,6/7/2009,headache,0
Turkey,6/7/2009,infections,0
Turkey,6/7/2009,laceration,0
Turkey,6/7/2009,migraine,0
Turkey,6/7/2009,pregnant,0
Turkey,6/7/2009,rash,0
Turkey,6/7/2009,urinate,0
Turkey,6/7/2009,vaginal,0
Turkey,6/7/2009,vision,0
Turkey,6/7/2009,vomiting,0
Turkey,6/7/2009,Heart Problems,0
Turkey,6/7/2009,Vocal Problems,0
Turkey,6/7/2009,others,1
Turkey,6/8/2009,abdominal pain,0
Turkey,6/8/2009,abscess,0
Turkey,6/8/2009,injury,0
Turkey,6/8/2009,bleeding,0
Turkey,6/8/2009,body pain,0
Turkey,6/8/2009,breathing,0
Turkey,6/8/2009,chest,0
Turkey,6/8/2009,cough,1
Turkey,6/8/2009,cramp,0
Turkey,6/8/2009,deficit,0
Turkey,6/8/2009,diabetic,0
Turkey,6/8/2009,diarrhea,0
Turkey,6/8/2009,dizziness,0
Turkey,6/8/2009,fatigue,0
Turkey,6/8/2009,fever,0
Turkey,6/8/2009,headache,0
Turkey,6/8/2009,infections,0
Turkey,6/8/2009,laceration,0
Turkey,6/8/2009,migraine,0
Turkey,6/8/2009,pregnant,0
Turkey,6/8/2009,rash,0
Turkey,6/8/2009,urinate,0
Turkey,6/8/2009,vaginal,0
Turkey,6/8/2009,vision,0
Turkey,6/8/2009,vomiting,0
Turkey,6/8/2009,Heart Problems,0
Turkey,6/8/2009,Vocal Problems,0
Turkey,6/8/2009,others,0
Turkey,6/9/2009,abdominal pain,0
Turkey,6/9/2009,abscess,0
Turkey,6/9/2009,injury,0
Turkey,6/9/2009,bleeding,0
Turkey,6/9/2009,body pain,2
Turkey,6/9/2009,breathing,0
Turkey,6/9/2009,chest,0
Turkey,6/9/2009,cough,0
Turkey,6/9/2009,cramp,0
Turkey,6/9/2009,deficit,0
Turkey,6/9/2009,diabetic,0
Turkey,6/9/2009,diarrhea,0
Turkey,6/9/2009,dizziness,0
Turkey,6/9/2009,fatigue,0
Turkey,6/9/2009,fever,0
Turkey,6/9/2009,headache,0
Turkey,6/9/2009,infections,0
Turkey,6/9/2009,laceration,0
Turkey,6/9/2009,migraine,0
Turkey,6/9/2009,pregnant,0
Turkey,6/9/2009,rash,0
Turkey,6/9/2009,urinate,0
Turkey,6/9/2009,vaginal,0
Turkey,6/9/2009,vision,0
Turkey,6/9/2009,vomiting,1
Turkey,6/9/2009,Heart Problems,0
Turkey,6/9/2009,Vocal Problems,0
Turkey,6/9/2009,others,5
Turkey,6/10/2009,abdominal pain,0
Turkey,6/10/2009,abscess,0
Turkey,6/10/2009,injury,0
Turkey,6/10/2009,bleeding,0
Turkey,6/10/2009,body pain,1
Turkey,6/10/2009,breathing,0
Turkey,6/10/2009,chest,0
Turkey,6/10/2009,cough,0
Turkey,6/10/2009,cramp,0
Turkey,6/10/2009,deficit,0
Turkey,6/10/2009,diabetic,0
Turkey,6/10/2009,diarrhea,0
Turkey,6/10/2009,dizziness,1
Turkey,6/10/2009,fatigue,0
Turkey,6/10/2009,fever,1
Turkey,6/10/2009,headache,0
Turkey,6/10/2009,infections,0
Turkey,6/10/2009,laceration,0
Turkey,6/10/2009,migraine,0
Turkey,6/10/2009,pregnant,0
Turkey,6/10/2009,rash,0
Turkey,6/10/2009,urinate,0
Turkey,6/10/2009,vaginal,0
Turkey,6/10/2009,vision,0
Turkey,6/10/2009,vomiting,0
Turkey,6/10/2009,Heart Problems,0
Turkey,6/10/2009,Vocal Problems,0
Turkey,6/10/2009,others,1
Turkey,6/11/2009,abdominal pain,0
Turkey,6/11/2009,abscess,0
Turkey,6/11/2009,injury,0
Turkey,6/11/2009,bleeding,0
Turkey,6/11/2009,body pain,1
Turkey,6/11/2009,breathing,1
Turkey,6/11/2009,chest,0
Turkey,6/11/2009,cough,0
Turkey,6/11/2009,cramp,0
Turkey,6/11/2009,deficit,0
Turkey,6/11/2009,diabetic,0
Turkey,6/11/2009,diarrhea,0
Turkey,6/11/2009,dizziness,0
Turkey,6/11/2009,fatigue,0
Turkey,6/11/2009,fever,1
Turkey,6/11/2009,headache,0
Turkey,6/11/2009,infections,0
Turkey,6/11/2009,laceration,0
Turkey,6/11/2009,migraine,0
Turkey,6/11/2009,pregnant,0
Turkey,6/11/2009,rash,0
Turkey,6/11/2009,urinate,0
Turkey,6/11/2009,vaginal,0
Turkey,6/11/2009,vision,0
Turkey,6/11/2009,vomiting,0
Turkey,6/11/2009,Heart Problems,0
Turkey,6/11/2009,Vocal Problems,0
Turkey,6/11/2009,others,2
Turkey,6/12/2009,abdominal pain,0
Turkey,6/12/2009,abscess,0
Turkey,6/12/2009,injury,0
Turkey,6/12/2009,bleeding,0
Turkey,6/12/2009,body pain,1
Turkey,6/12/2009,breathing,0
Turkey,6/12/2009,chest,0
Turkey,6/12/2009,cough,0
Turkey,6/12/2009,cramp,0
Turkey,6/12/2009,deficit,0
Turkey,6/12/2009,diabetic,0
Turkey,6/12/2009,diarrhea,0
Turkey,6/12/2009,dizziness,0
Turkey,6/12/2009,fatigue,0
Turkey,6/12/2009,fever,0
Turkey,6/12/2009,headache,0
Turkey,6/12/2009,infections,0
Turkey,6/12/2009,laceration,0
Turkey,6/12/2009,migraine,0
Turkey,6/12/2009,pregnant,0
Turkey,6/12/2009,rash,0
Turkey,6/12/2009,urinate,0
Turkey,6/12/2009,vaginal,0
Turkey,6/12/2009,vision,0
Turkey,6/12/2009,vomiting,0
Turkey,6/12/2009,Heart Problems,0
Turkey,6/12/2009,Vocal Problems,0
Turkey,6/12/2009,others,1
Turkey,6/13/2009,abdominal pain,0
Turkey,6/13/2009,abscess,0
Turkey,6/13/2009,injury,0
Turkey,6/13/2009,bleeding,0
Turkey,6/13/2009,body pain,1
Turkey,6/13/2009,breathing,0
Turkey,6/13/2009,chest,0
Turkey,6/13/2009,cough,0
Turkey,6/13/2009,cramp,0
Turkey,6/13/2009,deficit,0
Turkey,6/13/2009,diabetic,0
Turkey,6/13/2009,diarrhea,0
Turkey,6/13/2009,dizziness,0
Turkey,6/13/2009,fatigue,0
Turkey,6/13/2009,fever,0
Turkey,6/13/2009,headache,0
Turkey,6/13/2009,infections,0
Turkey,6/13/2009,laceration,0
Turkey,6/13/2009,migraine,0
Turkey,6/13/2009,pregnant,0
Turkey,6/13/2009,rash,0
Turkey,6/13/2009,urinate,0
Turkey,6/13/2009,vaginal,0
Turkey,6/13/2009,vision,0
Turkey,6/13/2009,vomiting,0
Turkey,6/13/2009,Heart Problems,0
Turkey,6/13/2009,Vocal Problems,0
Turkey,6/13/2009,others,3
Turkey,6/14/2009,abdominal pain,0
Turkey,6/14/2009,abscess,0
Turkey,6/14/2009,injury,0
Turkey,6/14/2009,bleeding,1
Turkey,6/14/2009,body pain,1
Turkey,6/14/2009,breathing,0
Turkey,6/14/2009,chest,0
Turkey,6/14/2009,cough,0
Turkey,6/14/2009,cramp,0
Turkey,6/14/2009,deficit,0
Turkey,6/14/2009,diabetic,0
Turkey,6/14/2009,diarrhea,0
Turkey,6/14/2009,dizziness,0
Turkey,6/14/2009,fatigue,0
Turkey,6/14/2009,fever,1
Turkey,6/14/2009,headache,0
Turkey,6/14/2009,infections,0
Turkey,6/14/2009,laceration,0
Turkey,6/14/2009,migraine,0
Turkey,6/14/2009,pregnant,0
Turkey,6/14/2009,rash,0
Turkey,6/14/2009,urinate,0
Turkey,6/14/2009,vaginal,0
Turkey,6/14/2009,vision,0
Turkey,6/14/2009,vomiting,1
Turkey,6/14/2009,Heart Problems,0
Turkey,6/14/2009,Vocal Problems,0
Turkey,6/14/2009,others,0
Turkey,6/15/2009,abdominal pain,0
Turkey,6/15/2009,abscess,0
Turkey,6/15/2009,injury,0
Turkey,6/15/2009,bleeding,0
Turkey,6/15/2009,body pain,0
Turkey,6/15/2009,breathing,0
Turkey,6/15/2009,chest,0
Turkey,6/15/2009,cough,0
Turkey,6/15/2009,cramp,0
Turkey,6/15/2009,deficit,0
Turkey,6/15/2009,diabetic,0
Turkey,6/15/2009,diarrhea,0
Turkey,6/15/2009,dizziness,0
Turkey,6/15/2009,fatigue,0
Turkey,6/15/2009,fever,0
Turkey,6/15/2009,headache,0
Turkey,6/15/2009,infections,0
Turkey,6/15/2009,laceration,0
Turkey,6/15/2009,migraine,0
Turkey,6/15/2009,pregnant,0
Turkey,6/15/2009,rash,0
Turkey,6/15/2009,urinate,0
Turkey,6/15/2009,vaginal,0
Turkey,6/15/2009,vision,0
Turkey,6/15/2009,vomiting,0
Turkey,6/15/2009,Heart Problems,0
Turkey,6/15/2009,Vocal Problems,0
Turkey,6/15/2009,others,5
Turkey,6/16/2009,abdominal pain,0
Turkey,6/16/2009,abscess,0
Turkey,6/16/2009,injury,0
Turkey,6/16/2009,bleeding,0
Turkey,6/16/2009,body pain,0
Turkey,6/16/2009,breathing,0
Turkey,6/16/2009,chest,0
Turkey,6/16/2009,cough,0
Turkey,6/16/2009,cramp,0
Turkey,6/16/2009,deficit,0
Turkey,6/16/2009,diabetic,0
Turkey,6/16/2009,diarrhea,0
Turkey,6/16/2009,dizziness,1
Turkey,6/16/2009,fatigue,0
Turkey,6/16/2009,fever,0
Turkey,6/16/2009,headache,0
Turkey,6/16/2009,infections,0
Turkey,6/16/2009,laceration,0
Turkey,6/16/2009,migraine,0
Turkey,6/16/2009,pregnant,0
Turkey,6/16/2009,rash,0
Turkey,6/16/2009,urinate,0
Turkey,6/16/2009,vaginal,0
Turkey,6/16/2009,vision,0
Turkey,6/16/2009,vomiting,1
Turkey,6/16/2009,Heart Problems,0
Turkey,6/16/2009,Vocal Problems,0
Turkey,6/16/2009,others,0
Turkey,6/17/2009,abdominal pain,0
Turkey,6/17/2009,abscess,0
Turkey,6/17/2009,injury,0
Turkey,6/17/2009,bleeding,0
Turkey,6/17/2009,body pain,1
Turkey,6/17/2009,breathing,0
Turkey,6/17/2009,chest,0
Turkey,6/17/2009,cough,0
Turkey,6/17/2009,cramp,0
Turkey,6/17/2009,deficit,0
Turkey,6/17/2009,diabetic,0
Turkey,6/17/2009,diarrhea,0
Turkey,6/17/2009,dizziness,0
Turkey,6/17/2009,fatigue,0
Turkey,6/17/2009,fever,1
Turkey,6/17/2009,headache,0
Turkey,6/17/2009,infections,0
Turkey,6/17/2009,laceration,0
Turkey,6/17/2009,migraine,0
Turkey,6/17/2009,pregnant,0
Turkey,6/17/2009,rash,0
Turkey,6/17/2009,urinate,0
Turkey,6/17/2009,vaginal,0
Turkey,6/17/2009,vision,0
Turkey,6/17/2009,vomiting,0
Turkey,6/17/2009,Heart Problems,0
Turkey,6/17/2009,Vocal Problems,0
Turkey,6/17/2009,others,1
Turkey,6/18/2009,abdominal pain,0
Turkey,6/18/2009,abscess,0
Turkey,6/18/2009,injury,1
Turkey,6/18/2009,bleeding,0
Turkey,6/18/2009,body pain,1
Turkey,6/18/2009,breathing,0
Turkey,6/18/2009,chest,0
Turkey,6/18/2009,cough,0
Turkey,6/18/2009,cramp,0
Turkey,6/18/2009,deficit,0
Turkey,6/18/2009,diabetic,0
Turkey,6/18/2009,diarrhea,0
Turkey,6/18/2009,dizziness,0
Turkey,6/18/2009,fatigue,0
Turkey,6/18/2009,fever,0
Turkey,6/18/2009,headache,0
Turkey,6/18/2009,infections,0
Turkey,6/18/2009,laceration,0
Turkey,6/18/2009,migraine,0
Turkey,6/18/2009,pregnant,0
Turkey,6/18/2009,rash,0
Turkey,6/18/2009,urinate,0
Turkey,6/18/2009,vaginal,0
