COUNTRY,DATE,SYMPTOM,HOSPITALIZED
Yemen,4/25/2009,fever,328
Yemen,4/25/2009,headache,112
Yemen,4/25/2009,infections,0
Yemen,4/25/2009,laceration,53
Yemen,4/25/2009,migraine,9
Yemen,4/25/2009,pregnant,2
Yemen,4/25/2009,rash,0
Yemen,4/25/2009,urinate,58
Yemen,4/25/2009,vaginal,2
Yemen,4/25/2009,vision,52
Yemen,4/25/2009,vomiting,268
Yemen,4/25/2009,Heart Problems,40
Yemen,4/25/2009,Vocal Problems,7
Yemen,4/25/2009,others,2032
Yemen,4/26/2009,abdominal pain,199
Yemen,4/26/2009,abscess,8
Yemen,4/26/2009,injury,235
Yemen,4/26/2009,bleeding,91
Yemen,4/26/2009,body pain,831
Yemen,4/26/2009,breathing,8
Yemen,4/26/2009,chest,0
Yemen,4/26/2009,cough,106
Yemen,4/26/2009,cramp,0
Yemen,4/26/2009,deficit,0
Yemen,4/26/2009,diabetic,0
Yemen,4/26/2009,diarrhea,0
Yemen,4/26/2009,dizziness,37
Yemen,4/26/2009,fatigue,0
Yemen,4/26/2009,fever,298
Yemen,4/26/2009,headache,81
Yemen,4/26/2009,infections,0
Yemen,4/26/2009,laceration,48
Yemen,4/26/2009,migraine,6
Yemen,4/26/2009,pregnant,2
Yemen,4/26/2009,rash,0
Yemen,4/26/2009,urinate,44
Yemen,4/26/2009,vaginal,1
Yemen,4/26/2009,vision,32
Yemen,4/26/2009,vomiting,264
Yemen,4/26/2009,Heart Problems,36
Yemen,4/26/2009,Vocal Problems,2
Yemen,4/26/2009,others,1812
Yemen,4/27/2009,abdominal pain,205
Yemen,4/27/2009,abscess,6
Yemen,4/27/2009,injury,229
Yemen,4/27/2009,bleeding,96
Yemen,4/27/2009,body pain,762
Yemen,4/27/2009,breathing,7
Yemen,4/27/2009,chest,0
Yemen,4/27/2009,cough,86
Yemen,4/27/2009,cramp,0
Yemen,4/27/2009,deficit,0
Yemen,4/27/2009,diabetic,0
Yemen,4/27/2009,diarrhea,0
Yemen,4/27/2009,dizziness,32
Yemen,4/27/2009,fatigue,0
Yemen,4/27/2009,fever,257
Yemen,4/27/2009,headache,62
Yemen,4/27/2009,infections,0
Yemen,4/27/2009,laceration,40
Yemen,4/27/2009,migraine,4
Yemen,4/27/2009,pregnant,1
Yemen,4/27/2009,rash,0
Yemen,4/27/2009,urinate,37
Yemen,4/27/2009,vaginal,3
Yemen,4/27/2009,vision,28
Yemen,4/27/2009,vomiting,266
Yemen,4/27/2009,Heart Problems,27
Yemen,4/27/2009,Vocal Problems,4
Yemen,4/27/2009,others,1576
Yemen,4/28/2009,abdominal pain,196
Yemen,4/28/2009,abscess,8
Yemen,4/28/2009,injury,199
Yemen,4/28/2009,bleeding,87
Yemen,4/28/2009,body pain,744
Yemen,4/28/2009,breathing,11
Yemen,4/28/2009,chest,0
Yemen,4/28/2009,cough,71
Yemen,4/28/2009,cramp,0
Yemen,4/28/2009,deficit,0
Yemen,4/28/2009,diabetic,0
Yemen,4/28/2009,diarrhea,0
Yemen,4/28/2009,dizziness,28
Yemen,4/28/2009,fatigue,0
Yemen,4/28/2009,fever,265
Yemen,4/28/2009,headache,81
Yemen,4/28/2009,infections,0
Yemen,4/28/2009,laceration,31
Yemen,4/28/2009,migraine,7
Yemen,4/28/2009,pregnant,4
Yemen,4/28/2009,rash,0
Yemen,4/28/2009,urinate,28
Yemen,4/28/2009,vaginal,2
Yemen,4/28/2009,vision,25
Yemen,4/28/2009,vomiting,226
Yemen,4/28/2009,Heart Problems,25
Yemen,4/28/2009,Vocal Problems,2
Yemen,4/28/2009,others,1435
Yemen,4/29/2009,abdominal pain,220
Yemen,4/29/2009,abscess,4
Yemen,4/29/2009,injury,146
Yemen,4/29/2009,bleeding,82
Yemen,4/29/2009,body pain,647
Yemen,4/29/2009,breathing,7
Yemen,4/29/2009,chest,0
Yemen,4/29/2009,cough,73
Yemen,4/29/2009,cramp,0
Yemen,4/29/2009,deficit,0
Yemen,4/29/2009,diabetic,0
Yemen,4/29/2009,diarrhea,0
Yemen,4/29/2009,dizziness,27
Yemen,4/29/2009,fatigue,0
Yemen,4/29/2009,fever,240
Yemen,4/29/2009,headache,65
Yemen,4/29/2009,infections,0
Yemen,4/29/2009,laceration,38
Yemen,4/29/2009,migraine,2
Yemen,4/29/2009,pregnant,2
Yemen,4/29/2009,rash,0
Yemen,4/29/2009,urinate,37
Yemen,4/29/2009,vaginal,0
Yemen,4/29/2009,vision,17
Yemen,4/29/2009,vomiting,285
Yemen,4/29/2009,Heart Problems,27
Yemen,4/29/2009,Vocal Problems,4
Yemen,4/29/2009,others,1360
Yemen,4/30/2009,abdominal pain,275
Yemen,4/30/2009,abscess,3
Yemen,4/30/2009,injury,270
Yemen,4/30/2009,bleeding,128
Yemen,4/30/2009,body pain,953
Yemen,4/30/2009,breathing,6
Yemen,4/30/2009,chest,0
Yemen,4/30/2009,cough,105
Yemen,4/30/2009,cramp,0
Yemen,4/30/2009,deficit,0
Yemen,4/30/2009,diabetic,0
Yemen,4/30/2009,diarrhea,0
Yemen,4/30/2009,dizziness,25
Yemen,4/30/2009,fatigue,0
Yemen,4/30/2009,fever,363
Yemen,4/30/2009,headache,98
Yemen,4/30/2009,infections,0
Yemen,4/30/2009,laceration,53
Yemen,4/30/2009,migraine,5
Yemen,4/30/2009,pregnant,2
Yemen,4/30/2009,rash,0
Yemen,4/30/2009,urinate,54
Yemen,4/30/2009,vaginal,2
Yemen,4/30/2009,vision,32
Yemen,4/30/2009,vomiting,373
Yemen,4/30/2009,Heart Problems,35
Yemen,4/30/2009,Vocal Problems,6
Yemen,4/30/2009,others,1855
Yemen,5/1/2009,abdominal pain,373
Yemen,5/1/2009,abscess,7
Yemen,5/1/2009,injury,339
Yemen,5/1/2009,bleeding,162
Yemen,5/1/2009,body pain,1253
Yemen,5/1/2009,breathing,15
Yemen,5/1/2009,chest,0
Yemen,5/1/2009,cough,128
Yemen,5/1/2009,cramp,0
Yemen,5/1/2009,deficit,0
Yemen,5/1/2009,diabetic,0
Yemen,5/1/2009,diarrhea,0
Yemen,5/1/2009,dizziness,44
Yemen,5/1/2009,fatigue,0
Yemen,5/1/2009,fever,450
Yemen,5/1/2009,headache,114
Yemen,5/1/2009,infections,0
Yemen,5/1/2009,laceration,66
Yemen,5/1/2009,migraine,10
Yemen,5/1/2009,pregnant,4
Yemen,5/1/2009,rash,0
Yemen,5/1/2009,urinate,73
Yemen,5/1/2009,vaginal,5
Yemen,5/1/2009,vision,49
Yemen,5/1/2009,vomiting,474
Yemen,5/1/2009,Heart Problems,49
Yemen,5/1/2009,Vocal Problems,8
Yemen,5/1/2009,others,2436
Yemen,5/2/2009,abdominal pain,278
Yemen,5/2/2009,abscess,7
Yemen,5/2/2009,injury,226
Yemen,5/2/2009,bleeding,99
Yemen,5/2/2009,body pain,778
Yemen,5/2/2009,breathing,6
Yemen,5/2/2009,chest,0
Yemen,5/2/2009,cough,72
Yemen,5/2/2009,cramp,0
Yemen,5/2/2009,deficit,0
Yemen,5/2/2009,diabetic,0
Yemen,5/2/2009,diarrhea,0
Yemen,5/2/2009,dizziness,22
Yemen,5/2/2009,fatigue,0
Yemen,5/2/2009,fever,291
Yemen,5/2/2009,headache,86
Yemen,5/2/2009,infections,0
Yemen,5/2/2009,laceration,46
Yemen,5/2/2009,migraine,5
Yemen,5/2/2009,pregnant,4
Yemen,5/2/2009,rash,0
Yemen,5/2/2009,urinate,29
Yemen,5/2/2009,vaginal,5
Yemen,5/2/2009,vision,24
Yemen,5/2/2009,vomiting,412
Yemen,5/2/2009,Heart Problems,18
Yemen,5/2/2009,Vocal Problems,2
Yemen,5/2/2009,others,1467
Yemen,5/3/2009,abdominal pain,286
Yemen,5/3/2009,abscess,0
Yemen,5/3/2009,injury,84
Yemen,5/3/2009,bleeding,90
Yemen,5/3/2009,body pain,499
Yemen,5/3/2009,breathing,3
Yemen,5/3/2009,chest,0
Yemen,5/3/2009,cough,33
Yemen,5/3/2009,cramp,0
Yemen,5/3/2009,deficit,0
Yemen,5/3/2009,diabetic,0
Yemen,5/3/2009,diarrhea,0
Yemen,5/3/2009,dizziness,19
Yemen,5/3/2009,fatigue,0
Yemen,5/3/2009,fever,211
Yemen,5/3/2009,headache,31
Yemen,5/3/2009,infections,0
Yemen,5/3/2009,laceration,18
Yemen,5/3/2009,migraine,4
Yemen,5/3/2009,pregnant,4
Yemen,5/3/2009,rash,0
Yemen,5/3/2009,urinate,20
Yemen,5/3/2009,vaginal,1
Yemen,5/3/2009,vision,12
Yemen,5/3/2009,vomiting,380
Yemen,5/3/2009,Heart Problems,12
Yemen,5/3/2009,Vocal Problems,2
Yemen,5/3/2009,others,752
Yemen,5/4/2009,abdominal pain,473
Yemen,5/4/2009,abscess,7
Yemen,5/4/2009,injury,417
Yemen,5/4/2009,bleeding,195
Yemen,5/4/2009,body pain,1442
Yemen,5/4/2009,breathing,16
Yemen,5/4/2009,chest,0
Yemen,5/4/2009,cough,145
Yemen,5/4/2009,cramp,0
Yemen,5/4/2009,deficit,0
Yemen,5/4/2009,diabetic,0
Yemen,5/4/2009,diarrhea,0
Yemen,5/4/2009,dizziness,57
Yemen,5/4/2009,fatigue,0
Yemen,5/4/2009,fever,501
Yemen,5/4/2009,headache,165
Yemen,5/4/2009,infections,0
Yemen,5/4/2009,laceration,62
Yemen,5/4/2009,migraine,10
Yemen,5/4/2009,pregnant,4
Yemen,5/4/2009,rash,0
Yemen,5/4/2009,urinate,81
Yemen,5/4/2009,vaginal,5
Yemen,5/4/2009,vision,49
Yemen,5/4/2009,vomiting,669
Yemen,5/4/2009,Heart Problems,56
Yemen,5/4/2009,Vocal Problems,4
Yemen,5/4/2009,others,2827
Yemen,5/5/2009,abdominal pain,371
Yemen,5/5/2009,abscess,1
Yemen,5/5/2009,injury,170
Yemen,5/5/2009,bleeding,118
Yemen,5/5/2009,body pain,760
Yemen,5/5/2009,breathing,4
Yemen,5/5/2009,chest,0
Yemen,5/5/2009,cough,67
Yemen,5/5/2009,cramp,0
Yemen,5/5/2009,deficit,0
Yemen,5/5/2009,diabetic,0
Yemen,5/5/2009,diarrhea,0
Yemen,5/5/2009,dizziness,21
Yemen,5/5/2009,fatigue,0
Yemen,5/5/2009,fever,279
Yemen,5/5/2009,headache,59
Yemen,5/5/2009,infections,0
Yemen,5/5/2009,laceration,28
Yemen,5/5/2009,migraine,2
Yemen,5/5/2009,pregnant,2
Yemen,5/5/2009,rash,0
Yemen,5/5/2009,urinate,26
Yemen,5/5/2009,vaginal,1
Yemen,5/5/2009,vision,14
Yemen,5/5/2009,vomiting,521
Yemen,5/5/2009,Heart Problems,17
Yemen,5/5/2009,Vocal Problems,3
Yemen,5/5/2009,others,1255
Yemen,5/6/2009,abdominal pain,536
Yemen,5/6/2009,abscess,7
Yemen,5/6/2009,injury,319
Yemen,5/6/2009,bleeding,168
Yemen,5/6/2009,body pain,1331
Yemen,5/6/2009,breathing,7
Yemen,5/6/2009,chest,0
Yemen,5/6/2009,cough,126
Yemen,5/6/2009,cramp,0
Yemen,5/6/2009,deficit,0
Yemen,5/6/2009,diabetic,0
Yemen,5/6/2009,diarrhea,0
Yemen,5/6/2009,dizziness,46
Yemen,5/6/2009,fatigue,0
Yemen,5/6/2009,fever,453
Yemen,5/6/2009,headache,110
Yemen,5/6/2009,infections,0
Yemen,5/6/2009,laceration,37
Yemen,5/6/2009,migraine,10
Yemen,5/6/2009,pregnant,2
Yemen,5/6/2009,rash,0
Yemen,5/6/2009,urinate,59
Yemen,5/6/2009,vaginal,6
Yemen,5/6/2009,vision,45
Yemen,5/6/2009,vomiting,668
Yemen,5/6/2009,Heart Problems,40
Yemen,5/6/2009,Vocal Problems,7
Yemen,5/6/2009,others,2254
Yemen,5/7/2009,abdominal pain,510
Yemen,5/7/2009,abscess,4
Yemen,5/7/2009,injury,182
Yemen,5/7/2009,bleeding,163
Yemen,5/7/2009,body pain,933
Yemen,5/7/2009,breathing,6
Yemen,5/7/2009,chest,0
Yemen,5/7/2009,cough,68
Yemen,5/7/2009,cramp,0
Yemen,5/7/2009,deficit,0
Yemen,5/7/2009,diabetic,0
Yemen,5/7/2009,diarrhea,0
Yemen,5/7/2009,dizziness,18
Yemen,5/7/2009,fatigue,0
Yemen,5/7/2009,fever,337
Yemen,5/7/2009,headache,68
Yemen,5/7/2009,infections,0
Yemen,5/7/2009,laceration,28
Yemen,5/7/2009,migraine,3
Yemen,5/7/2009,pregnant,3
Yemen,5/7/2009,rash,0
Yemen,5/7/2009,urinate,26
Yemen,5/7/2009,vaginal,3
Yemen,5/7/2009,vision,26
Yemen,5/7/2009,vomiting,659
Yemen,5/7/2009,Heart Problems,26
Yemen,5/7/2009,Vocal Problems,3
Yemen,5/7/2009,others,1358
Yemen,5/8/2009,abdominal pain,556
Yemen,5/8/2009,abscess,3
Yemen,5/8/2009,injury,145
Yemen,5/8/2009,bleeding,131
Yemen,5/8/2009,body pain,889
Yemen,5/8/2009,breathing,6
Yemen,5/8/2009,chest,0
Yemen,5/8/2009,cough,55
Yemen,5/8/2009,cramp,0
Yemen,5/8/2009,deficit,0
Yemen,5/8/2009,diabetic,0
Yemen,5/8/2009,diarrhea,0
Yemen,5/8/2009,dizziness,15
Yemen,5/8/2009,fatigue,0
Yemen,5/8/2009,fever,317
Yemen,5/8/2009,headache,53
Yemen,5/8/2009,infections,0
Yemen,5/8/2009,laceration,19
Yemen,5/8/2009,migraine,1
Yemen,5/8/2009,pregnant,1
Yemen,5/8/2009,rash,0
Yemen,5/8/2009,urinate,25
Yemen,5/8/2009,vaginal,1
Yemen,5/8/2009,vision,12
Yemen,5/8/2009,vomiting,718
Yemen,5/8/2009,Heart Problems,16
Yemen,5/8/2009,Vocal Problems,3
Yemen,5/8/2009,others,1147
Yemen,5/9/2009,abdominal pain,629
Yemen,5/9/2009,abscess,7
Yemen,5/9/2009,injury,180
Yemen,5/9/2009,bleeding,188
Yemen,5/9/2009,body pain,1113
Yemen,5/9/2009,breathing,9
Yemen,5/9/2009,chest,0
Yemen,5/9/2009,cough,68
Yemen,5/9/2009,cramp,0
Yemen,5/9/2009,deficit,0
Yemen,5/9/2009,diabetic,0
Yemen,5/9/2009,diarrhea,0
Yemen,5/9/2009,dizziness,21
Yemen,5/9/2009,fatigue,0
Yemen,5/9/2009,fever,421
Yemen,5/9/2009,headache,72
Yemen,5/9/2009,infections,0
Yemen,5/9/2009,laceration,26
Yemen,5/9/2009,migraine,4
Yemen,5/9/2009,pregnant,2
Yemen,5/9/2009,rash,0
Yemen,5/9/2009,urinate,21
Yemen,5/9/2009,vaginal,7
Yemen,5/9/2009,vision,24
Yemen,5/9/2009,vomiting,797
Yemen,5/9/2009,Heart Problems,18
Yemen,5/9/2009,Vocal Problems,2
Yemen,5/9/2009,others,1578
Yemen,5/10/2009,abdominal pain,743
Yemen,5/10/2009,abscess,7
Yemen,5/10/2009,injury,298
Yemen,5/10/2009,bleeding,228
Yemen,5/10/2009,body pain,1461
Yemen,5/10/2009,breathing,14
Yemen,5/10/2009,chest,0
Yemen,5/10/2009,cough,119
Yemen,5/10/2009,cramp,0
Yemen,5/10/2009,deficit,0
Yemen,5/10/2009,diabetic,0
Yemen,5/10/2009,diarrhea,0
Yemen,5/10/2009,dizziness,35
Yemen,5/10/2009,fatigue,0
Yemen,5/10/2009,fever,601
Yemen,5/10/2009,headache,132
Yemen,5/10/2009,infections,0
Yemen,5/10/2009,laceration,47
Yemen,5/10/2009,migraine,5
Yemen,5/10/2009,pregnant,4
Yemen,5/10/2009,rash,0
Yemen,5/10/2009,urinate,49
Yemen,5/10/2009,vaginal,5
Yemen,5/10/2009,vision,28
Yemen,5/10/2009,vomiting,1025
Yemen,5/10/2009,Heart Problems,36
Yemen,5/10/2009,Vocal Problems,2
Yemen,5/10/2009,others,2280
Yemen,5/11/2009,abdominal pain,755
Yemen,5/11/2009,abscess,2
Yemen,5/11/2009,injury,230
Yemen,5/11/2009,bleeding,219
Yemen,5/11/2009,body pain,1213
Yemen,5/11/2009,breathing,12
Yemen,5/11/2009,chest,0
Yemen,5/11/2009,cough,54
Yemen,5/11/2009,cramp,0
Yemen,5/11/2009,deficit,0
Yemen,5/11/2009,diabetic,0
Yemen,5/11/2009,diarrhea,0
Yemen,5/11/2009,dizziness,20
Yemen,5/11/2009,fatigue,0
Yemen,5/11/2009,fever,463
Yemen,5/11/2009,headache,88
Yemen,5/11/2009,infections,0
Yemen,5/11/2009,laceration,28
Yemen,5/11/2009,migraine,4
Yemen,5/11/2009,pregnant,5
Yemen,5/11/2009,rash,0
Yemen,5/11/2009,urinate,26
Yemen,5/11/2009,vaginal,5
Yemen,5/11/2009,vision,19
Yemen,5/11/2009,vomiting,1056
Yemen,5/11/2009,Heart Problems,24
Yemen,5/11/2009,Vocal Problems,3
Yemen,5/11/2009,others,1560
Yemen,5/12/2009,abdominal pain,923
Yemen,5/12/2009,abscess,6
Yemen,5/12/2009,injury,280
Yemen,5/12/2009,bleeding,264
Yemen,5/12/2009,body pain,1506
Yemen,5/12/2009,breathing,16
Yemen,5/12/2009,chest,0
Yemen,5/12/2009,cough,76
Yemen,5/12/2009,cramp,0
Yemen,5/12/2009,deficit,0
Yemen,5/12/2009,diabetic,0
Yemen,5/12/2009,diarrhea,0
Yemen,5/12/2009,dizziness,37
Yemen,5/12/2009,fatigue,0
Yemen,5/12/2009,fever,611
Yemen,5/12/2009,headache,114
Yemen,5/12/2009,infections,0
Yemen,5/12/2009,laceration,49
Yemen,5/12/2009,migraine,6
Yemen,5/12/2009,pregnant,4
Yemen,5/12/2009,rash,0
Yemen,5/12/2009,urinate,53
Yemen,5/12/2009,vaginal,3
Yemen,5/12/2009,vision,36
Yemen,5/12/2009,vomiting,1168
Yemen,5/12/2009,Heart Problems,35
Yemen,5/12/2009,Vocal Problems,6
Yemen,5/12/2009,others,2141
Yemen,5/13/2009,abdominal pain,874
Yemen,5/13/2009,abscess,3
Yemen,5/13/2009,injury,226
Yemen,5/13/2009,bleeding,262
Yemen,5/13/2009,body pain,1322
Yemen,5/13/2009,breathing,8
Yemen,5/13/2009,chest,0
Yemen,5/13/2009,cough,70
Yemen,5/13/2009,cramp,0
Yemen,5/13/2009,deficit,0
Yemen,5/13/2009,diabetic,0
Yemen,5/13/2009,diarrhea,0
Yemen,5/13/2009,dizziness,20
Yemen,5/13/2009,fatigue,0
Yemen,5/13/2009,fever,537
Yemen,5/13/2009,headache,98
Yemen,5/13/2009,infections,0
Yemen,5/13/2009,laceration,34
Yemen,5/13/2009,migraine,3
Yemen,5/13/2009,pregnant,4
Yemen,5/13/2009,rash,0
Yemen,5/13/2009,urinate,27
Yemen,5/13/2009,vaginal,3
Yemen,5/13/2009,vision,26
Yemen,5/13/2009,vomiting,1212
Yemen,5/13/2009,Heart Problems,23
Yemen,5/13/2009,Vocal Problems,4
Yemen,5/13/2009,others,1713
Yemen,5/14/2009,abdominal pain,1081
Yemen,5/14/2009,abscess,3
Yemen,5/14/2009,injury,337
Yemen,5/14/2009,bleeding,303
Yemen,5/14/2009,body pain,1719
Yemen,5/14/2009,breathing,14
Yemen,5/14/2009,chest,0
Yemen,5/14/2009,cough,89
Yemen,5/14/2009,cramp,0
Yemen,5/14/2009,deficit,0
Yemen,5/14/2009,diabetic,0
Yemen,5/14/2009,diarrhea,0
Yemen,5/14/2009,dizziness,30
Yemen,5/14/2009,fatigue,0
Yemen,5/14/2009,fever,664
Yemen,5/14/2009,headache,115
Yemen,5/14/2009,infections,0
Yemen,5/14/2009,laceration,42
Yemen,5/14/2009,migraine,4
Yemen,5/14/2009,pregnant,5
Yemen,5/14/2009,rash,0
Yemen,5/14/2009,urinate,44
Yemen,5/14/2009,vaginal,6
Yemen,5/14/2009,vision,26
Yemen,5/14/2009,vomiting,1313
Yemen,5/14/2009,Heart Problems,36
Yemen,5/14/2009,Vocal Problems,8
Yemen,5/14/2009,others,2321
Yemen,5/15/2009,abdominal pain,1063
Yemen,5/15/2009,abscess,6
Yemen,5/15/2009,injury,366
Yemen,5/15/2009,bleeding,320
Yemen,5/15/2009,body pain,1828
Yemen,5/15/2009,breathing,13
Yemen,5/15/2009,chest,0
Yemen,5/15/2009,cough,113
Yemen,5/15/2009,cramp,0
Yemen,5/15/2009,deficit,0
Yemen,5/15/2009,diabetic,0
Yemen,5/15/2009,diarrhea,0
Yemen,5/15/2009,dizziness,42
Yemen,5/15/2009,fatigue,0
Yemen,5/15/2009,fever,655
Yemen,5/15/2009,headache,141
Yemen,5/15/2009,infections,0
Yemen,5/15/2009,laceration,53
Yemen,5/15/2009,migraine,8
Yemen,5/15/2009,pregnant,3
Yemen,5/15/2009,rash,0
Yemen,5/15/2009,urinate,61
Yemen,5/15/2009,vaginal,2
Yemen,5/15/2009,vision,32
Yemen,5/15/2009,vomiting,1368
Yemen,5/15/2009,Heart Problems,37
Yemen,5/15/2009,Vocal Problems,8
Yemen,5/15/2009,others,2628
Yemen,5/16/2009,abdominal pain,1107
Yemen,5/16/2009,abscess,12
Yemen,5/16/2009,injury,415
Yemen,5/16/2009,bleeding,342
Yemen,5/16/2009,body pain,1983
Yemen,5/16/2009,breathing,17
Yemen,5/16/2009,chest,0
Yemen,5/16/2009,cough,126
Yemen,5/16/2009,cramp,0
Yemen,5/16/2009,deficit,0
Yemen,5/16/2009,diabetic,0
Yemen,5/16/2009,diarrhea,0
Yemen,5/16/2009,dizziness,40
Yemen,5/16/2009,fatigue,0
Yemen,5/16/2009,fever,730
Yemen,5/16/2009,headache,127
Yemen,5/16/2009,infections,0
Yemen,5/16/2009,laceration,65
Yemen,5/16/2009,migraine,8
Yemen,5/16/2009,pregnant,7
Yemen,5/16/2009,rash,0
Yemen,5/16/2009,urinate,68
Yemen,5/16/2009,vaginal,5
Yemen,5/16/2009,vision,44
Yemen,5/16/2009,vomiting,1436
Yemen,5/16/2009,Heart Problems,42
Yemen,5/16/2009,Vocal Problems,10
Yemen,5/16/2009,others,2892
Yemen,5/17/2009,abdominal pain,1117
Yemen,5/17/2009,abscess,4
Yemen,5/17/2009,injury,380
Yemen,5/17/2009,bleeding,350
Yemen,5/17/2009,body pain,1965
Yemen,5/17/2009,breathing,16
Yemen,5/17/2009,chest,0
Yemen,5/17/2009,cough,100
Yemen,5/17/2009,cramp,0
Yemen,5/17/2009,deficit,0
Yemen,5/17/2009,diabetic,0
Yemen,5/17/2009,diarrhea,0
Yemen,5/17/2009,dizziness,37
Yemen,5/17/2009,fatigue,0
Yemen,5/17/2009,fever,733
Yemen,5/17/2009,headache,129
Yemen,5/17/2009,infections,0
Yemen,5/17/2009,laceration,51
Yemen,5/17/2009,migraine,5
Yemen,5/17/2009,pregnant,4
Yemen,5/17/2009,rash,0
Yemen,5/17/2009,urinate,72
Yemen,5/17/2009,vaginal,5
Yemen,5/17/2009,vision,32
Yemen,5/17/2009,vomiting,1417
Yemen,5/17/2009,Heart Problems,39
Yemen,5/17/2009,Vocal Problems,4
Yemen,5/17/2009,others,2906
Yemen,5/18/2009,abdominal pain,1105
Yemen,5/18/2009,abscess,8
Yemen,5/18/2009,injury,382
Yemen,5/18/2009,bleeding,283
Yemen,5/18/2009,body pain,1931
Yemen,5/18/2009,breathing,16
Yemen,5/18/2009,chest,0
Yemen,5/18/2009,cough,122
Yemen,5/18/2009,cramp,0
Yemen,5/18/2009,deficit,0
Yemen,5/18/2009,diabetic,0
Yemen,5/18/2009,diarrhea,0
Yemen,5/18/2009,dizziness,51
Yemen,5/18/2009,fatigue,0
Yemen,5/18/2009,fever,716
Yemen,5/18/2009,headache,153
Yemen,5/18/2009,infections,0
Yemen,5/18/2009,laceration,41
Yemen,5/18/2009,migraine,9
Yemen,5/18/2009,pregnant,13
Yemen,5/18/2009,rash,0
Yemen,5/18/2009,urinate,65
Yemen,5/18/2009,vaginal,10
Yemen,5/18/2009,vision,41
Yemen,5/18/2009,vomiting,1385
Yemen,5/18/2009,Heart Problems,43
Yemen,5/18/2009,Vocal Problems,7
Yemen,5/18/2009,others,2754
Yemen,5/19/2009,abdominal pain,1012
Yemen,5/19/2009,abscess,1
Yemen,5/19/2009,injury,342
Yemen,5/19/2009,bleeding,327
Yemen,5/19/2009,body pain,1779
Yemen,5/19/2009,breathing,12
Yemen,5/19/2009,chest,0
Yemen,5/19/2009,cough,95
Yemen,5/19/2009,cramp,0
Yemen,5/19/2009,deficit,0
Yemen,5/19/2009,diabetic,0
Yemen,5/19/2009,diarrhea,0
Yemen,5/19/2009,dizziness,31
Yemen,5/19/2009,fatigue,0
Yemen,5/19/2009,fever,688
Yemen,5/19/2009,headache,130
Yemen,5/19/2009,infections,0
Yemen,5/19/2009,laceration,42
Yemen,5/19/2009,migraine,7
Yemen,5/19/2009,pregnant,5
Yemen,5/19/2009,rash,0
Yemen,5/19/2009,urinate,53
Yemen,5/19/2009,vaginal,8
Yemen,5/19/2009,vision,23
Yemen,5/19/2009,vomiting,1296
Yemen,5/19/2009,Heart Problems,35
Yemen,5/19/2009,Vocal Problems,4
Yemen,5/19/2009,others,2516
Yemen,5/20/2009,abdominal pain,992
Yemen,5/20/2009,abscess,2
Yemen,5/20/2009,injury,272
Yemen,5/20/2009,bleeding,265
Yemen,5/20/2009,body pain,1569
Yemen,5/20/2009,breathing,18
Yemen,5/20/2009,chest,0
Yemen,5/20/2009,cough,105
Yemen,5/20/2009,cramp,0
Yemen,5/20/2009,deficit,0
Yemen,5/20/2009,diabetic,0
Yemen,5/20/2009,diarrhea,0
Yemen,5/20/2009,dizziness,33
Yemen,5/20/2009,fatigue,0
Yemen,5/20/2009,fever,592
Yemen,5/20/2009,headache,105
Yemen,5/20/2009,infections,0
Yemen,5/20/2009,laceration,54
Yemen,5/20/2009,migraine,2
Yemen,5/20/2009,pregnant,4
Yemen,5/20/2009,rash,0
Yemen,5/20/2009,urinate,41
Yemen,5/20/2009,vaginal,3
Yemen,5/20/2009,vision,31
Yemen,5/20/2009,vomiting,1229
Yemen,5/20/2009,Heart Problems,40
Yemen,5/20/2009,Vocal Problems,4
Yemen,5/20/2009,others,2130
Yemen,5/21/2009,abdominal pain,791
Yemen,5/21/2009,abscess,3
Yemen,5/21/2009,injury,168
Yemen,5/21/2009,bleeding,224
Yemen,5/21/2009,body pain,1101
Yemen,5/21/2009,breathing,3
Yemen,5/21/2009,chest,0
Yemen,5/21/2009,cough,40
Yemen,5/21/2009,cramp,0
Yemen,5/21/2009,deficit,0
Yemen,5/21/2009,diabetic,0
Yemen,5/21/2009,diarrhea,0
Yemen,5/21/2009,dizziness,21
Yemen,5/21/2009,fatigue,0
Yemen,5/21/2009,fever,435
Yemen,5/21/2009,headache,72
Yemen,5/21/2009,infections,0
Yemen,5/21/2009,laceration,14
Yemen,5/21/2009,migraine,5
Yemen,5/21/2009,pregnant,2
Yemen,5/21/2009,rash,0
Yemen,5/21/2009,urinate,20
Yemen,5/21/2009,vaginal,3
Yemen,5/21/2009,vision,11
Yemen,5/21/2009,vomiting,1083
Yemen,5/21/2009,Heart Problems,19
Yemen,5/21/2009,Vocal Problems,1
Yemen,5/21/2009,others,1275
Yemen,5/22/2009,abdominal pain,698
Yemen,5/22/2009,abscess,2
Yemen,5/22/2009,injury,127
Yemen,5/22/2009,bleeding,195
Yemen,5/22/2009,body pain,932
Yemen,5/22/2009,breathing,7
Yemen,5/22/2009,chest,0
Yemen,5/22/2009,cough,41
Yemen,5/22/2009,cramp,0
Yemen,5/22/2009,deficit,0
Yemen,5/22/2009,diabetic,0
Yemen,5/22/2009,diarrhea,0
Yemen,5/22/2009,dizziness,12
Yemen,5/22/2009,fatigue,0
Yemen,5/22/2009,fever,395
Yemen,5/22/2009,headache,65
Yemen,5/22/2009,infections,0
